,County,Region,FIPS Code,B01001A_001E,B01001A_002E,B01001A_003E,B01001A_004E,B01001A_005E,B01001A_006E,B01001A_007E,B01001A_008E,B01001A_009E,B01001A_010E,B01001A_011E,B01001A_012E,B01001A_013E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_017E,B01001A_018E,B01001A_019E,B01001A_020E,B01001A_021E,B01001A_022E,B01001A_023E,B01001A_024E,B01001A_025E,B01001A_026E,B01001A_027E,B01001A_028E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_001E,B01001B_002E,B01001B_003E,B01001B_004E,B01001B_005E,B01001B_006E,B01001B_007E,B01001B_008E,B01001B_009E,B01001B_010E,B01001B_011E,B01001B_012E,B01001B_013E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_017E,B01001B_018E,B01001B_019E,B01001B_020E,B01001B_021E,B01001B_022E,B01001B_023E,B01001B_024E,B01001B_025E,B01001B_026E,B01001B_027E,B01001B_028E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_001E,B01001C_002E,B01001C_003E,B01001C_004E,B01001C_005E,B01001C_006E,B01001C_007E,B01001C_008E,B01001C_009E,B01001C_010E,B01001C_011E,B01001C_012E,B01001C_013E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_017E,B01001C_018E,B01001C_019E,B01001C_020E,B01001C_021E,B01001C_022E,B01001C_023E,B01001C_024E,B01001C_025E,B01001C_026E,B01001C_027E,B01001C_028E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_001E,B01001D_002E,B01001D_003E,B01001D_004E,B01001D_005E,B01001D_006E,B01001D_007E,B01001D_008E,B01001D_009E,B01001D_010E,B01001D_011E,B01001D_012E,B01001D_013E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_017E,B01001D_018E,B01001D_019E,B01001D_020E,B01001D_021E,B01001D_022E,B01001D_023E,B01001D_024E,B01001D_025E,B01001D_026E,B01001D_027E,B01001D_028E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_001E,B01001E_002E,B01001E_003E,B01001E_004E,B01001E_005E,B01001E_006E,B01001E_007E,B01001E_008E,B01001E_009E,B01001E_010E,B01001E_011E,B01001E_012E,B01001E_013E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_017E,B01001E_018E,B01001E_019E,B01001E_020E,B01001E_021E,B01001E_022E,B01001E_023E,B01001E_024E,B01001E_025E,B01001E_026E,B01001E_027E,B01001E_028E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_001E,B01001F_002E,B01001F_003E,B01001F_004E,B01001F_005E,B01001F_006E,B01001F_007E,B01001F_008E,B01001F_009E,B01001F_010E,B01001F_011E,B01001F_012E,B01001F_013E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_017E,B01001F_018E,B01001F_019E,B01001F_020E,B01001F_021E,B01001F_022E,B01001F_023E,B01001F_024E,B01001F_025E,B01001F_026E,B01001F_027E,B01001F_028E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_001E,B01001G_002E,B01001G_003E,B01001G_004E,B01001G_005E,B01001G_006E,B01001G_007E,B01001G_008E,B01001G_009E,B01001G_010E,B01001G_011E,B01001G_012E,B01001G_013E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_017E,B01001G_018E,B01001G_019E,B01001G_020E,B01001G_021E,B01001G_022E,B01001G_023E,B01001G_024E,B01001G_025E,B01001G_026E,B01001G_027E,B01001G_028E,B01001G_029E,B01001G_030E,B01001G_031E,B01001H_001E,B01001H_002E,B01001H_003E,B01001H_004E,B01001H_005E,B01001H_006E,B01001H_007E,B01001H_008E,B01001H_009E,B01001H_010E,B01001H_011E,B01001H_012E,B01001H_013E,B01001H_014E,B01001H_015E,B01001H_016E,B01001H_017E,B01001H_018E,B01001H_019E,B01001H_020E,B01001H_021E,B01001H_022E,B01001H_023E,B01001H_024E,B01001H_025E,B01001H_026E,B01001H_027E,B01001H_028E,B01001H_029E,B01001H_030E,B01001H_031E,B01001I_001E,B01001I_002E,B01001I_003E,B01001I_004E,B01001I_005E,B01001I_006E,B01001I_007E,B01001I_008E,B01001I_009E,B01001I_010E,B01001I_011E,B01001I_012E,B01001I_013E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_017E,B01001I_018E,B01001I_019E,B01001I_020E,B01001I_021E,B01001I_022E,B01001I_023E,B01001I_024E,B01001I_025E,B01001I_026E,B01001I_027E,B01001I_028E,B01001I_029E,B01001I_030E,B01001I_031E
0,Alameda,Bay Area,001,631037.0,314747.0,14893.0,14588.0,14790.0,8798.0,6325.0,16637.0,24375.0,27116.0,45649.0,45744.0,45666.0,30946.0,13863.0,5357.0,316290.0,14012.0,13325.0,14450.0,8358.0,6618.0,16574.0,24054.0,25114.0,42773.0,42799.0,45417.0,34981.0,17800.0,10015.0,171922.0,81039.0,3870.0,4218.0,4725.0,2973.0,2101.0,5654.0,7375.0,6607.0,10980.0,10698.0,10918.0,6879.0,2959.0,1082.0,90883.0,4029.0,4324.0,4988.0,2880.0,2142.0,5680.0,7270.0,6656.0,12190.0,12515.0,12789.0,8691.0,4470.0,2259.0,11037.0,5051.0,178.0,356.0,243.0,144.0,148.0,293.0,408.0,374.0,912.0,820.0,614.0,406.0,126.0,29.0,5986.0,334.0,429.0,538.0,180.0,112.0,332.0,449.0,493.0,733.0,811.0,862.0,464.0,142.0,107.0,519249.0,248588.0,14771.0,15027.0,13990.0,7641.0,5479.0,13846.0,20240.0,22687.0,42944.0,33819.0,27859.0,18490.0,8563.0,3232.0,270661.0,13993.0,14492.0,13253.0,7351.0,5668.0,13835.0,21103.0,25139.0,46823.0,37233.0,32403.0,22326.0,10828.0,6214.0,13648.0,6470.0,301.0,421.0,334.0,223.0,175.0,404.0,543.0,685.0,986.0,876.0,860.0,428.0,185.0,49.0,7178.0,413.0,390.0,294.0,256.0,166.0,511.0,624.0,643.0,1061.0,1000.0,1017.0,441.0,304.0,58.0,184195.0,94961.0,6360.0,6935.0,7727.0,4572.0,3256.0,7535.0,8790.0,8902.0,15523.0,12539.0,7106.0,3597.0,1894.0,225.0,89234.0,6301.0,5814.0,7648.0,4156.0,2783.0,7297.0,7521.0,7953.0,14901.0,10666.0,7198.0,4275.0,1642.0,1079.0,130496.0,66285.0,8713.0,7413.0,6761.0,3636.0,1773.0,4725.0,6366.0,4980.0,8365.0,5471.0,4976.0,2031.0,695.0,380.0,64211.0,7758.0,6858.0,6350.0,3816.0,1918.0,5010.0,6294.0,4747.0,7283.0,6228.0,4275.0,2443.0,857.0,374.0,508583.0,254011.0,10277.0,9881.0,9893.0,6163.0,4633.0,11940.0,19351.0,21845.0,36037.0,37539.0,40338.0,28543.0,12719.0,4852.0,254572.0,9931.0,9198.0,9423.0,5843.0,4653.0,11833.0,18617.0,20331.0,33808.0,35020.0,39249.0,31642.0,15978.0,9046.0,369546.0,186777.0,14328.0,15046.0,15722.0,8810.0,5765.0,14592.0,16697.0,16190.0,29583.0,23807.0,15189.0,7028.0,3244.0,776.0,182769.0,13725.0,13048.0,16494.0,8598.0,5927.0,14760.0,15965.0,14856.0,27245.0,22089.0,15565.0,8302.0,3965.0,2230.0
1,Alpine,Sierras,003,663.0,360.0,13.0,0.0,17.0,14.0,0.0,0.0,8.0,29.0,29.0,29.0,84.0,130.0,4.0,3.0,303.0,22.0,6.0,6.0,8.0,4.0,0.0,3.0,4.0,52.0,5.0,69.0,110.0,7.0,7.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,170.0,9.0,8.0,31.0,1.0,0.0,9.0,18.0,4.0,22.0,8.0,13.0,24.0,23.0,0.0,190.0,17.0,14.0,7.0,19.0,1.0,14.0,5.0,22.0,42.0,2.0,20.0,22.0,2.0,3.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,74.0,11.0,28.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,20.0,3.0,0.0,2.0,0.0,37.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,595.0,330.0,13.0,0.0,17.0,5.0,0.0,0.0,0.0,29.0,29.0,19.0,84.0,127.0,4.0,3.0,265.0,13.0,6.0,6.0,8.0,4.0,0.0,3.0,4.0,29.0,5.0,69.0,104.0,7.0,7.0,183.0,94.0,7.0,19.0,6.0,11.0,0.0,2.0,8.0,5.0,0.0,30.0,3.0,3.0,0.0,0.0,89.0,11.0,0.0,2.0,2.0,4.0,3.0,0.0,2.0,53.0,0.0,6.0,6.0,0.0,0.0
2,Amador,Sierras,005,33040.0,17534.0,674.0,704.0,722.0,421.0,311.0,656.0,913.0,953.0,2313.0,2374.0,2856.0,2894.0,1304.0,439.0,15506.0,665.0,628.0,663.0,337.0,270.0,478.0,664.0,722.0,1467.0,1727.0,2873.0,3044.0,1232.0,736.0,931.0,866.0,0.0,0.0,0.0,38.0,28.0,66.0,114.0,66.0,178.0,200.0,99.0,77.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,13.0,0.0,43.0,0.0,0.0,276.0,209.0,14.0,0.0,0.0,0.0,0.0,6.0,19.0,2.0,16.0,48.0,80.0,17.0,7.0,0.0,67.0,0.0,0.0,4.0,4.0,0.0,1.0,7.0,0.0,5.0,16.0,17.0,8.0,5.0,0.0,375.0,221.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,6.0,16.0,95.0,13.0,36.0,5.0,6.0,154.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,55.0,18.0,24.0,26.0,11.0,30.0,30.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.0,1161.0,0.0,0.0,26.0,55.0,46.0,45.0,154.0,155.0,314.0,102.0,139.0,33.0,92.0,0.0,376.0,9.0,12.0,0.0,22.0,3.0,0.0,9.0,62.0,68.0,66.0,24.0,15.0,73.0,13.0,2834.0,1058.0,91.0,85.0,110.0,109.0,55.0,95.0,54.0,68.0,117.0,102.0,59.0,82.0,20.0,11.0,1776.0,30.0,163.0,240.0,128.0,72.0,116.0,172.0,100.0,149.0,134.0,188.0,217.0,41.0,26.0,29961.0,15528.0,550.0,458.0,704.0,365.0,195.0,572.0,756.0,822.0,1799.0,2144.0,2731.0,2749.0,1268.0,415.0,14433.0,527.0,590.0,504.0,317.0,179.0,432.0,636.0,643.0,1264.0,1676.0,2749.0,2973.0,1221.0,722.0,5591.0,3548.0,200.0,289.0,83.0,170.0,180.0,144.0,338.0,288.0,880.0,368.0,299.0,205.0,80.0,24.0,2043.0,150.0,143.0,212.0,52.0,99.0,128.0,125.0,126.0,371.0,138.0,234.0,201.0,11.0,53.0
3,Butte,Far North,007,178568.0,87260.0,4604.0,4930.0,4421.0,2835.0,2807.0,8928.0,6125.0,5068.0,9921.0,9355.0,11677.0,10213.0,4694.0,1682.0,91308.0,4269.0,4658.0,4296.0,2714.0,2979.0,8742.0,5719.0,5061.0,9927.0,9677.0,12890.0,11561.0,6042.0,2773.0,3866.0,2014.0,85.0,44.0,81.0,48.0,196.0,258.0,236.0,38.0,374.0,251.0,225.0,105.0,37.0,36.0,1852.0,64.0,171.0,135.0,56.0,202.0,258.0,101.0,141.0,134.0,243.0,183.0,82.0,48.0,34.0,2628.0,1341.0,20.0,115.0,71.0,11.0,24.0,98.0,45.0,187.0,183.0,187.0,159.0,171.0,69.0,1.0,1287.0,77.0,96.0,52.0,57.0,65.0,111.0,64.0,98.0,133.0,139.0,180.0,114.0,85.0,16.0,10743.0,5297.0,418.0,275.0,546.0,342.0,167.0,772.0,631.0,331.0,468.0,628.0,299.0,255.0,160.0,5.0,5446.0,336.0,328.0,366.0,260.0,244.0,904.0,447.0,383.0,583.0,589.0,422.0,329.0,193.0,62.0,717.0,313.0,0.0,0.0,37.0,45.0,17.0,25.0,0.0,26.0,96.0,37.0,6.0,11.0,0.0,13.0,404.0,0.0,58.0,47.0,33.0,53.0,0.0,49.0,0.0,79.0,40.0,32.0,13.0,0.0,0.0,11214.0,5863.0,286.0,343.0,376.0,209.0,259.0,970.0,607.0,643.0,731.0,630.0,492.0,169.0,148.0,0.0,5351.0,280.0,300.0,417.0,138.0,357.0,981.0,435.0,321.0,605.0,568.0,454.0,164.0,293.0,38.0,15608.0,8303.0,821.0,1017.0,573.0,462.0,363.0,1276.0,746.0,386.0,929.0,564.0,646.0,393.0,94.0,33.0,7305.0,890.0,820.0,533.0,399.0,229.0,1059.0,636.0,369.0,550.0,722.0,571.0,310.0,151.0,66.0,158924.0,77841.0,3699.0,3882.0,3569.0,2295.0,2432.0,8025.0,5263.0,4471.0,8735.0,8540.0,10962.0,9805.0,4483.0,1680.0,81083.0,3484.0,3772.0,3371.0,2244.0,2511.0,7530.0,4821.0,4350.0,8401.0,8806.0,12189.0,10976.0,5884.0,2744.0,37585.0,19087.0,1513.0,1775.0,1417.0,987.0,795.0,2507.0,1795.0,1374.0,2390.0,1797.0,1468.0,849.0,406.0,14.0,18498.0,1485.0,1530.0,1620.0,882.0,874.0,2671.0,1575.0,1195.0,2212.0,1743.0,1350.0,823.0,439.0,99.0
4,Calaveras,Sierras,009,40058.0,20110.0,778.0,1196.0,619.0,700.0,415.0,919.0,901.0,918.0,1962.0,2259.0,3677.0,3588.0,1642.0,536.0,19948.0,737.0,893.0,861.0,620.0,246.0,795.0,826.0,848.0,1767.0,2494.0,3865.0,3555.0,1814.0,627.0,450.0,260.0,0.0,0.0,0.0,20.0,0.0,7.0,7.0,6.0,17.0,71.0,2.0,25.0,6.0,99.0,190.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,152.0,22.0,0.0,0.0,518.0,239.0,32.0,15.0,8.0,0.0,2.0,0.0,37.0,0.0,12.0,78.0,13.0,42.0,0.0,0.0,279.0,0.0,0.0,12.0,0.0,37.0,0.0,0.0,18.0,0.0,61.0,87.0,64.0,0.0,0.0,864.0,345.0,0.0,0.0,15.0,11.0,0.0,0.0,95.0,0.0,5.0,74.0,45.0,4.0,96.0,0.0,519.0,30.0,0.0,67.0,27.0,0.0,0.0,55.0,35.0,94.0,32.0,34.0,96.0,39.0,10.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,518.0,164.0,0.0,16.0,19.0,0.0,0.0,71.0,66.0,81.0,35.0,34.0,12.0,20.0,0.0,490.0,0.0,25.0,23.0,0.0,70.0,88.0,0.0,15.0,13.0,86.0,86.0,0.0,0.0,84.0,2912.0,1419.0,23.0,197.0,59.0,16.0,15.0,158.0,16.0,13.0,308.0,198.0,155.0,50.0,211.0,0.0,1493.0,140.0,93.0,181.0,21.0,26.0,52.0,64.0,79.0,169.0,183.0,293.0,192.0,0.0,0.0,36780.0,18245.0,723.0,1078.0,411.0,541.0,254.0,796.0,815.0,875.0,1739.0,2116.0,3412.0,3373.0,1620.0,492.0,18535.0,678.0,719.0,799.0,491.0,239.0,657.0,777.0,848.0,1616.0,2268.0,3696.0,3410.0,1753.0,584.0,5710.0,2965.0,251.0,153.0,262.0,178.0,176.0,168.0,157.0,109.0,577.0,182.0,336.0,269.0,103.0,44.0,2745.0,108.0,232.0,174.0,150.0,140.0,257.0,49.0,79.0,273.0,452.0,415.0,228.0,61.0,127.0
5,Colusa,Far North,011,17012.0,8477.0,669.0,766.0,644.0,333.0,174.0,506.0,476.0,657.0,976.0,904.0,1093.0,805.0,365.0,109.0,8535.0,600.0,584.0,706.0,350.0,298.0,448.0,593.0,514.0,1016.0,952.0,1078.0,754.0,356.0,286.0,330.0,219.0,0.0,0.0,0.0,0.0,0.0,14.0,66.0,11.0,11.0,27.0,0.0,39.0,5.0,46.0,111.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,25.0,0.0,15.0,38.0,0.0,0.0,239.0,161.0,10.0,8.0,15.0,0.0,0.0,8.0,0.0,3.0,84.0,2.0,25.0,4.0,2.0,0.0,78.0,2.0,0.0,4.0,0.0,0.0,9.0,4.0,25.0,3.0,14.0,4.0,13.0,0.0,0.0,201.0,74.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,14.0,24.0,0.0,1.0,8.0,127.0,24.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,38.0,9.0,30.0,0.0,1.0,4.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,837.0,38.0,66.0,93.0,33.0,42.0,108.0,104.0,44.0,73.0,107.0,84.0,34.0,8.0,3.0,532.0,103.0,27.0,10.0,21.0,0.0,30.0,56.0,61.0,27.0,139.0,50.0,8.0,0.0,0.0,2308.0,1193.0,11.0,167.0,0.0,150.0,104.0,40.0,136.0,8.0,192.0,166.0,127.0,11.0,0.0,81.0,1115.0,74.0,15.0,209.0,98.0,12.0,101.0,0.0,54.0,213.0,86.0,101.0,27.0,65.0,60.0,7482.0,3671.0,130.0,136.0,239.0,139.0,72.0,126.0,199.0,213.0,378.0,413.0,687.0,546.0,316.0,77.0,3811.0,187.0,156.0,187.0,100.0,102.0,90.0,184.0,192.0,418.0,454.0,661.0,560.0,325.0,195.0,12840.0,6693.0,566.0,795.0,498.0,377.0,227.0,513.0,539.0,488.0,884.0,773.0,567.0,293.0,57.0,116.0,6147.0,556.0,455.0,726.0,340.0,208.0,502.0,465.0,446.0,817.0,703.0,482.0,206.0,90.0,151.0
6,Contra Costa,Bay Area,013,608789.0,300282.0,14340.0,16058.0,17361.0,11227.0,6270.0,15223.0,17524.0,17959.0,38251.0,43641.0,46862.0,33335.0,15995.0,6236.0,308507.0,14167.0,15167.0,16406.0,10343.0,6135.0,14938.0,16399.0,18126.0,36327.0,44740.0,47463.0,37585.0,20036.0,10675.0,98569.0,46642.0,2419.0,2811.0,3464.0,2376.0,1438.0,3570.0,3940.0,2949.0,5872.0,6186.0,6263.0,3411.0,1549.0,394.0,51927.0,2243.0,2654.0,3248.0,1980.0,1220.0,3354.0,3509.0,3985.0,6687.0,7738.0,7191.0,4923.0,2467.0,728.0,5191.0,2726.0,136.0,100.0,221.0,82.0,78.0,206.0,140.0,302.0,377.0,453.0,345.0,205.0,47.0,34.0,2465.0,118.0,62.0,138.0,147.0,44.0,137.0,246.0,167.0,210.0,471.0,339.0,292.0,70.0,24.0,200159.0,95186.0,5373.0,5595.0,6622.0,3882.0,1927.0,5256.0,6406.0,6206.0,14875.0,14928.0,11265.0,7853.0,3706.0,1292.0,104973.0,4345.0,5058.0,6645.0,3587.0,1428.0,4854.0,6333.0,6912.0,17992.0,16762.0,13863.0,10334.0,4913.0,1947.0,5676.0,3016.0,214.0,98.0,296.0,199.0,74.0,191.0,287.0,220.0,247.0,508.0,420.0,182.0,48.0,32.0,2660.0,73.0,232.0,104.0,81.0,93.0,122.0,230.0,223.0,250.0,537.0,434.0,159.0,98.0,24.0,124647.0,62825.0,4469.0,5506.0,5588.0,3022.0,1905.0,5291.0,5320.0,5646.0,10500.0,8474.0,4495.0,1837.0,613.0,159.0,61822.0,4369.0,5437.0,5984.0,3370.0,1919.0,5008.0,4778.0,4851.0,10541.0,7027.0,4777.0,2308.0,985.0,468.0,104757.0,50518.0,6190.0,6430.0,5404.0,3182.0,1968.0,4178.0,3047.0,3428.0,5632.0,4690.0,3425.0,1854.0,627.0,463.0,54239.0,6508.0,6187.0,5463.0,3410.0,1986.0,4224.0,3983.0,2846.0,6988.0,4950.0,4024.0,2038.0,1030.0,602.0,489135.0,240851.0,9872.0,11181.0,12101.0,7906.0,4346.0,11064.0,12925.0,13697.0,29503.0,36068.0,41074.0,30671.0,14651.0,5792.0,248284.0,9672.0,10310.0,11952.0,7772.0,4199.0,10664.0,12031.0,13188.0,28266.0,36377.0,41601.0,34098.0,18110.0,10044.0,295791.0,147889.0,11945.0,13012.0,13520.0,7877.0,4850.0,11627.0,11504.0,11377.0,22535.0,18752.0,12171.0,5530.0,2204.0,985.0,147902.0,11645.0,12876.0,12890.0,7600.0,4652.0,11418.0,11150.0,10859.0,21868.0,18149.0,12858.0,6892.0,3465.0,1580.0
7,Del Norte,Far North,015,20002.0,10844.0,484.0,588.0,398.0,337.0,121.0,527.0,1041.0,966.0,1683.0,1139.0,1524.0,1313.0,446.0,277.0,9158.0,470.0,489.0,452.0,256.0,142.0,341.0,534.0,486.0,1128.0,969.0,1709.0,1237.0,714.0,231.0,747.0,570.0,22.0,0.0,19.0,2.0,0.0,89.0,93.0,47.0,162.0,52.0,53.0,31.0,0.0,0.0,177.0,0.0,0.0,18.0,35.0,53.0,0.0,24.0,0.0,0.0,26.0,21.0,0.0,0.0,0.0,1943.0,900.0,102.0,66.0,162.0,21.0,26.0,28.0,60.0,19.0,82.0,89.0,164.0,44.0,37.0,0.0,1043.0,107.0,141.0,93.0,71.0,52.0,13.0,46.0,47.0,109.0,67.0,142.0,96.0,57.0,2.0,880.0,392.0,12.0,13.0,97.0,0.0,1.0,0.0,51.0,40.0,37.0,59.0,54.0,28.0,0.0,0.0,488.0,0.0,39.0,54.0,37.0,28.0,26.0,53.0,3.0,29.0,95.0,43.0,55.0,0.0,26.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.0,976.0,0.0,18.0,192.0,79.0,38.0,37.0,32.0,10.0,193.0,217.0,88.0,22.0,46.0,4.0,934.0,65.0,0.0,74.0,50.0,100.0,72.0,87.0,0.0,143.0,233.0,81.0,29.0,0.0,0.0,2160.0,1013.0,192.0,156.0,40.0,13.0,40.0,81.0,25.0,56.0,144.0,147.0,38.0,70.0,8.0,3.0,1147.0,202.0,86.0,206.0,45.0,25.0,83.0,8.0,126.0,41.0,106.0,71.0,124.0,24.0,0.0,16928.0,8426.0,292.0,504.0,345.0,256.0,116.0,336.0,467.0,537.0,1095.0,1049.0,1447.0,1280.0,442.0,260.0,8502.0,441.0,447.0,390.0,234.0,122.0,329.0,422.0,462.0,947.0,969.0,1617.0,1187.0,704.0,231.0,5552.0,3719.0,343.0,156.0,266.0,172.0,21.0,204.0,621.0,473.0,823.0,283.0,207.0,79.0,50.0,21.0,1833.0,94.0,114.0,303.0,81.0,120.0,92.0,146.0,29.0,324.0,227.0,202.0,91.0,10.0,0.0
8,El Dorado,Sacramento Metro,017,164552.0,82376.0,3649.0,4197.0,5077.0,3067.0,1619.0,4022.0,4300.0,4273.0,9265.0,10861.0,14145.0,11247.0,4923.0,1731.0,82176.0,3383.0,4009.0,4640.0,2904.0,1493.0,3820.0,3780.0,3977.0,9073.0,11154.0,14701.0,11438.0,5170.0,2634.0,1586.0,957.0,5.0,23.0,50.0,59.0,43.0,102.0,45.0,99.0,150.0,92.0,149.0,88.0,48.0,4.0,629.0,0.0,11.0,18.0,54.0,7.0,110.0,35.0,37.0,130.0,89.0,74.0,25.0,5.0,34.0,1312.0,729.0,1.0,14.0,179.0,13.0,2.0,62.0,43.0,9.0,30.0,95.0,81.0,152.0,48.0,0.0,583.0,10.0,1.0,66.0,13.0,16.0,4.0,8.0,112.0,63.0,123.0,86.0,47.0,32.0,2.0,9111.0,4028.0,210.0,135.0,336.0,176.0,152.0,261.0,182.0,182.0,647.0,637.0,528.0,344.0,232.0,6.0,5083.0,170.0,191.0,256.0,209.0,54.0,364.0,275.0,306.0,770.0,887.0,779.0,545.0,157.0,120.0,479.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,58.0,68.0,0.0,0.0,0.0,332.0,0.0,66.0,42.0,0.0,0.0,0.0,10.0,59.0,32.0,28.0,42.0,9.0,44.0,0.0,4646.0,2432.0,123.0,152.0,109.0,113.0,124.0,335.0,126.0,188.0,265.0,409.0,242.0,206.0,40.0,0.0,2214.0,146.0,150.0,203.0,123.0,82.0,186.0,80.0,155.0,302.0,197.0,320.0,206.0,42.0,22.0,8659.0,4104.0,431.0,493.0,499.0,322.0,110.0,157.0,356.0,200.0,274.0,493.0,455.0,279.0,31.0,4.0,4555.0,487.0,609.0,493.0,224.0,48.0,168.0,190.0,228.0,680.0,322.0,603.0,330.0,100.0,73.0,146919.0,73527.0,2940.0,3443.0,4035.0,2589.0,1352.0,3408.0,3715.0,3692.0,7899.0,9919.0,13329.0,10878.0,4762.0,1566.0,73392.0,2710.0,3126.0,3877.0,2457.0,1208.0,3164.0,3208.0,3521.0,7807.0,9962.0,13843.0,11011.0,4896.0,2602.0,24773.0,12469.0,930.0,999.0,1330.0,706.0,439.0,1014.0,852.0,830.0,1705.0,1477.0,1180.0,649.0,189.0,169.0,12304.0,920.0,1252.0,1043.0,626.0,381.0,908.0,754.0,741.0,1692.0,1540.0,1318.0,721.0,316.0,92.0
